list_id,title,stage,edition,grade,volume,status,ordinal,unit,word_id,word,original_word,meaning,phonetic,uk_phonetic,us_phonetic,meaning_source,phonetic_source,meaning_issue,phonetic_issue
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,89,,263409,fix up,fix up,修理，修补,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,90,,294578,give away,give away,赠送，捐赠,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,91,,685193,take after,take after,（外貌或行为）像,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,96,,628061,set up,set up,建立，设立,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,98,,417521,make a difference,make a difference,影响，有作用,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,117,,770798,take out the rubbish,take out the rubbish,倒垃圾,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,121,,23973,all the time,all the time,频繁，反复,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,124,,49856,as soon as,as soon as,一…就…，尽快,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,139,,191799,depend on,depend on,依靠于,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,148,,685240,take care of,take care of,照顾；处理,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,153,,770799,What's wrong?,What's wrong?,哪儿不舒服？,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,155,,407814,look through,look through,浏览，逐一查看,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,159,,762554,work out,work out,解决；成功地发展,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,160,,770800,get on well (with),get on well (with),和睦相处，关系良好,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,185,,177431,cut out,cut out,删去，删除,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,189,,770801,compare…with,compare…with,比较，对比,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,194,,770802,in one's opinion,in one's opinion,依… 看,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,198,,298230,go off,go off,（警报器）发出响声,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,202,,530191,pick up,pick up,接; 取,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,216,,250902,fall asleep,fall asleep,进入梦乡，睡着,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,217,,198652,die down,die down,逐渐变弱，逐渐消失,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,225,,418145,make one's way,make one's way,前往，费力地前进,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,231,,347157,in silence,in silence,沉默，无声,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,237,,53314,at first,at first,首先，最初,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,245,,1364,a little bit,a little bit,有点儿，稍微,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,247,,355844,instead of,instead of,代替，而不是…,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,248,,721871,turn into,turn into,变成,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,256,,770804,once upon,once upon,从前,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,290,,770805,feel free,feel free,（可以）随便（做某事),,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,297,,49651,as far as I know,as far as I know,就我所知,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,305,,685308,take in,take in,吸入，吞入,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,308,,347381,in the face of,in the face of,面对（问题，困难）,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,311,,242738,even though,even though,v. （等于even if） 即使，虽然,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,313,,770806,the Pacific Ocean,the Pacific Ocean,太平洋,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,314,,770807,cm,cm,n. 厘米(等于centimeter),,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,317,,53277,at birth,at birth,出生时,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,318,,734056,up to,up to,到达（某数量，程度），不多于,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,326,,749904,walk into,walk into,走进,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,330,,493993,or so,or so,大约,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,366,,242900,ever since,ever since,自从,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,372,,490400,one another,one another,互相,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,380,,31101,amusement park,amusement park,游乐场,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,393,,770808,tea art,tea art,茶艺,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,399,,899,a couple of,a couple of,一对，两个；几个,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,405,,700446,thousands of,thousands of,数以千计的，许许多多的,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,413,,770809,all year around,all year around,全年,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,420,,766097,yard sale,yard sale,庭院拍卖会,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,432,,128325,check out,check out,察看，观察,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,436,,373793,junior high school,junior high school,初中,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,438,,139703,clear out,clear out,清理；清除掉,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,440,,473884,no longer,no longer,不再，不复,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,446,,49669,as for,as for,至于，关于,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,448,,705176,to be honest,to be honest,说实在的,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,465,,141256,close to,close to,几乎，接近,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,10,,250941,fall in love with,fall in love with,爱上；与...相爱,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,26,,515257,pay attention to,pay attention to,注意；关注,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,28,,770810,connect … with,connect … with,把...和...连接或联系起来,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,34,,22320,Alexander Graham Bell,Alexander Graham Bell,亚历山大 • 格雷厄姆 • 贝尔,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,69,,130025,Chiang Mai,Chiang Mai,清迈（泰国城市）,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,71,,770812,Valentine's Day,Valentine’s Day,情人节,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,74,,127520,Charles Dickens,Charles  Dickens,查尔斯 • 狄更斯（英国作家）,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,76,,770816,Jacob Marley,Jacob   Marley,雅各布 • 马利,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,113,,277062,from time to time,from time to time,时常；有时,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,118,,184414,deal with,deal with,对付；应付,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,131,,72965,be proud of,be proud of,为...骄傲；感到自豪,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,135,,89937,boarding school,boarding school,寄宿学校,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,137,,346929,in person,in person,亲身；亲自,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,140,,685467,take pride in,take pride in,为...感到自豪,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,165,,473891,no matter,no matter,不论；无论,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,167,,242738,even though,even though,虽然；即使,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,207,,106290,by accident,by accident,偶然；意外地,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,212,,685457,take place,take place,发生；出现,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,214,,760985,without doubt,without doubt,毫无疑问；的确,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,220,,23893,all of a sudden,all of a sudden,突然；猛地,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,226,,106438,by mistake,by mistake,错误地；无意中,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,230,,770829,divide ... into,divide ... into,把...分开,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,233,,770830,the Olympics,the Olympics,奥林匹克运动会,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,238,,770832,CBA,CBA,abbr.. 中国篮球协会(China Basketball Association)，中国篮球协会（中国职业篮球联赛）,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,239,,770833,Chelsea Lanmon,Chelsea Lanmon,切尔西 • 兰曼,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,240,,770834,Jayce Coziar,Jayce  Coziar,杰斯 • 克里亚,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,241,,770835,Jamie Ellsworth,Jamie Ellsworth,杰米 • 埃尔斯沃恩,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,242,,770836,Julie Thompson,Julie   Thompson,朱莉 • 汤普森,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,243,,770837,Whitcomb Judson,Whitcomb   Judson,惠特科姆 • 贾德森,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,244,,770838,Thomas Watson,Thomas  Watson,托马斯 • 沃森,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,245,,770839,George Crum,George   Crum,乔治 • 克拉姆,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,246,,369223,James Naismith,James  Naismith,詹姆斯 • 奈史密斯,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,256,,686068,talk back,talk back,回嘴；顶嘴,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,263,,376482,keep away from,keep away from,避免接近；远离,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,265,,770840,make one's own decision,make one’s own decision,自己做决定,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,270,,770841,get in the way of,get in the way of,挡...的路；妨碍,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,294,,770842,not only … but also,not only … but also,不但...而且,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,313,,770844,J. K. Rowling,J. K. Rowling,J. K. 罗琳（英国作家）,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,316,,770847,Paul Stoker,Paul Stoker,保罗 • 斯托克,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,332,,536779,plenty of,plenty of,大量；充足,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,345,,347667,in total,in total,总共；合计,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,351,,763137,World War II,World War II,第二次世界大战,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,361,,215010,drop by,drop by,顺便访问；随便进入,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,365,,292592,get mad,get mad,大动肝火；气愤,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,366,,770850,make an effort,make an effort,作出努力,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,382,,298311,go out of one's way,go out of one’s way,特地；格外努力,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,383,,770851,make ... feel at home,make ... feel at home,使（某人）感到宾至如归,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,393,,770853,Colombia VmbI,Colombia  VmbI,哥伦比亚（南美洲国家）,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,398,,770855,Sato,Sato,佐藤（日本姓氏）,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,400,,770857,Teresa Lopez Upez,Teresa Lopez Upez,特蕾莎 • 洛佩斯（人名）,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,401,,770858,Marc LeBlanc,Marc LeBlanc,马克 • 勒布朗（人名）,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,402,,770859,the more … the more,the more … the more,越...越... ； 愈...愈...,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,403,,392520,leave out,leave out,不包括；不提及；忽略,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,408,,553516,prime minister,prime minister,n. 总理; 首相,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,414,,770860,neither ... nor,neither ... nor,既不...也不,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,429,,577705,rather than,rather than,而不是,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,431,,564958,pull together,pull together,齐心协力；通力合作,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,441,,770863,give ... a lift,give ... a lift,捎（某人）一程,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,451,,685384,take off,take off,中文释义:（飞机等）起飞；匆忙离开,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,485,,417521,make a difference,make a difference,有关系，作用，影响,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,488,,177414,cut off,cut off,割掉；砍掉,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,509,,770864,WildAid,WildAid,野生救援协会（美国）,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,510,,770865,WWF,WWF,世界自然基金会(World Wide Fund For Nature),,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,519,,346041,in a row,in a row,连续几次地,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,525,,417624,make a mess,make a mess,弄得一团糟，一塌糊涂,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,527,,376567,keep one's cool,keep one’s cool,沉住气；保持冷静,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,530,,770872,senior high (school),senior high (school),高中,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,535,,76195,believe in,believe in,信任；信赖,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong9_1,人教版初中英语-九年级全册,初中,人教版,9,全册,legacy_unverified,545,,73053,be responsible for,be responsible for,对...有责任；负责任,,,,kajweb,ecdict,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,9,,300140,good morning,good morning,早上好,,,,kajweb,ecdict,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,11,,300078,good afternoon,good afternoon,下午好,,,,kajweb,ecdict,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,15,,770877,I'm = I am,I'm = I am,我是,,,,kajweb,kajweb,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,50,,638883,sit down,sit down,坐下,,,,kajweb,ecdict,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,59,,658365,stand up,stand up,起立,,,,kajweb,ecdict,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,96,,770698,in English,in English,用英语,,,,kajweb,kajweb,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,115,,485799,of course,of course,是的，当然,,,,kajweb,ecdict,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,122,,770703,You're welcome.,You're welcome.,不用谢，别客气。,,,,kajweb,kajweb,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,131,,770879,colour (AmE color),colour (AmE color),n. 颜色,,,,kajweb,kajweb,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,143,,770880,favourite (AmE favorite),favourite (AmE favorite),adj. 最喜爱的,,,,kajweb,kajweb,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,162,,770881,let's = let us,let's = let us,让我们,,,,kajweb,kajweb,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,172,,770882,What about ⋯?,What about ⋯?,⋯⋯怎么样？,,,,kajweb,kajweb,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,179,,13511,adj.,adj.,美国的；美国人的；美洲的,,,,kajweb,ecdict,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,192,,262418,first name,first name,名字,,,,kajweb,ecdict,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,194,,388864,last name,last name,姓,,,,kajweb,ecdict,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,210,,770883,photo (= photograph),photo (= photograph),n. 照片，相片,,,,kajweb,kajweb,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,215,,489855,on the left,on the left,在左边，在左侧,,,,kajweb,ecdict,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,218,,770884,on the right,on the right,在右边，在右侧,,,,kajweb,kajweb,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,222,,471154,next to,next to,在⋯⋯旁边，紧挨着,,,,kajweb,ecdict,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,232,,770885,theatre (AmE theater),theatre (AmE theater),n. 剧院,,,,kajweb,kajweb,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,254,,770886,television (= TV),television (= TV),n. 电视；电视机,,,,kajweb,kajweb,,missing_phonetic
WaiYanSheChuZhong_1,外研社版初中英语-七年级上册,初中,外研社版（主编：孙有中）,7,上册,legacy_unverified,268,,1395,a lot of,a lot of,大量；许多,,,,kajweb,ecdict,,missing_phonetic
